name,price,first_name,last_name,above_100
Barbara Hudson,224.32025794754543,Barbara,Hudson,True
Sandra Francis,62.57524548444468,Sandra,Francis,False
Rebecca Ray,32.48419801695065,Rebecca,Ray,False
Tammy Simpson,221.5414937513709,Tammy,Simpson,True
Kyle Clark,223.57381088021188,Kyle,Clark,True
Sherry Peterson,9.233781215770176,Sherry,Peterson,False
Kyle Howard,22.360132883489452,Kyle,Howard,False
David Warren,23.004359652518488,David,Warren,False
Brandon Townsend,189.24116697061797,Brandon,Townsend,True
Christopher Ellis,60.92041241518239,Christopher,Ellis,False
Renee Mccall,172.00256312436542,Renee,Mccall,True
Nicole Valdez,202.10510009001203,Nicole,Valdez,True
Austin Bird,97.14819318238372,Austin,Bird,False
Matthew Oliver,190.77386612510486,Matthew,Oliver,True
Adam Morrison,122.64230473382507,Adam,Morrison,True
Kenneth Koch,223.4597055196274,Kenneth,Koch,True
Roger Maddox,192.8048837956952,Roger,Maddox,True
Michael Harris,275.0959548024674,Michael,Harris,True
Devon Levy,179.3498944875248,Devon,Levy,True
Alison Wright,67.79896597633041,Alison,Wright,False
Jennifer Jones,69.16425394378147,Jennifer,Jones,False
Alexandra Rosales,275.3449130626638,Alexandra,Rosales,True
Erika Wood,172.34480639558404,Erika,Wood,True
Kristen Dyer,143.71698285694978,Kristen,Dyer,True
Kristin Higgins,66.99301038442654,Kristin,Higgins,False
Adrian Martin,10.513655186099502,Adrian,Martin,False
Joshua Hunter,126.45939745843677,Joshua,Hunter,True
Cindy Wells,2.8232786491312445,Cindy,Wells,False
Meredith Shepherd,15.392562383336552,Meredith,Shepherd,False
Paula Jackson,95.2847054733867,Paula,Jackson,False
Jacob Woodard,36.917708739231145,Jacob,Woodard,False
Michael Hill,51.00126609367154,Michael,Hill,False
Maureen Miller,143.55527284612137,Maureen,Miller,True
Pamela Brandt,117.3452788473637,Pamela,Brandt,True
Matthew Rojas Jr.,32.561464800348304,Matthew,Rojas,False
Lawrence Jordan,131.56227184399594,Lawrence,Jordan,True
Travis Coleman,267.93487667971027,Travis,Coleman,True
Tina Lopez,161.503481088032,Tina,Lopez,True
Joseph Armstrong,197.55579795653716,Joseph,Armstrong,True
Kayla Sellers,165.07278904370432,Kayla,Sellers,True
Michael Rogers,65.74618063580124,Michael,Rogers,False
Tiffany Fitzpatrick,70.01378574290754,Tiffany,Fitzpatrick,False
Sierra Warren,82.4771693943464,Sierra,Warren,False
Patricia Martinez,21.041608527872945,Patricia,Martinez,False
Gregory Castillo,3.006714073981853,Gregory,Castillo,False
Gilbert Johnson,232.51058387019052,Gilbert,Johnson,True
Bryan Gutierrez,233.18594801441583,Bryan,Gutierrez,True
Yvonne Murphy,130.79814272805712,Yvonne,Murphy,True
Austin Patel,147.7426208747134,Austin,Patel,True
Ronald Lopez,179.11618886729372,Ronald,Lopez,True
Terry Fowler,295.9201301402752,Terry,Fowler,True
Holly Lara,181.4214635391196,Holly,Lara,True
Cody Hayden,228.62703019542118,Cody,Hayden,True
Veronica Bradford,29.713095806431237,Veronica,Bradford,False
Sylvia Moon,57.43043382963282,Sylvia,Moon,False
Sharon Young,212.1545930246431,Sharon,Young,True
Jeffery Wilson,214.1345719112958,Jeffery,Wilson,True
Tammy Cooper,215.1947062506921,Tammy,Cooper,True
Jessica Gardner,282.8657889325184,Jessica,Gardner,True
Mr. Matthew Roman,106.93348404799556,Matthew,Roman,True
Sharon Frazier,145.38134348933082,Sharon,Frazier,True
James Gonzalez,262.3881598139217,James,Gonzalez,True
Tracy Mcmillan,53.15386877186404,Tracy,Mcmillan,False
Peter Schultz,64.90524812796211,Peter,Schultz,False
Jenna Ayala,145.50354457036664,Jenna,Ayala,True
Julie Martinez,184.89918464553654,Julie,Martinez,True
Richard Lee,202.7372207907121,Richard,Lee,True
Karen Smith MD,104.75383886424879,Karen,Smith,True
Timothy Lopez,238.71797232021743,Timothy,Lopez,True
Justin Burke,244.7235201765567,Justin,Burke,True
Karen Erickson,175.09517336647968,Karen,Erickson,True
Sarah Ramsey,39.16860301582358,Sarah,Ramsey,False
Robin Evans,25.404060481793035,Robin,Evans,False
Michael Chang,52.77346918055381,Michael,Chang,False
Melvin Butler,178.00495025362042,Melvin,Butler,True
Deborah Mcbride,193.0499212754385,Deborah,Mcbride,True
Austin Williams,123.24527512214058,Austin,Williams,True
Kenneth Dean,70.33757645957853,Kenneth,Dean,False
Joan Crawford,43.578270178925955,Joan,Crawford,False
Erin King,87.38375286830562,Erin,King,False
Mr. James Hamilton,111.33211254970759,James,Hamilton,True
Deborah Hood,140.8417148207704,Deborah,Hood,True
Marcus Stout,7.833256586507732,Marcus,Stout,False
Shannon Jacobs,153.94954710775758,Shannon,Jacobs,True
Todd Harris,169.2074799910912,Todd,Harris,True
Sarah Wilson,27.948243296502252,Sarah,Wilson,False
Edward Brown,255.07195391506968,Edward,Brown,True
Calvin Jones,278.047386183245,Calvin,Jones,True
Mr. Nicholas Fry,94.59168044796073,Nicholas,Fry,False
Alejandro Sharp,84.92844506418113,Alejandro,Sharp,False
Debra Morgan,265.4239043937716,Debra,Morgan,True
John Kemp,242.2398350771769,John,Kemp,True
Benjamin Richardson,173.67497435749328,Benjamin,Richardson,True
Eric Cobb,81.9786979098065,Eric,Cobb,False
Joseph Daniel,58.14862166933076,Joseph,Daniel,False
William Pollard,133.09782337666869,William,Pollard,True
Aaron Pace,131.30498501761153,Aaron,Pace,True
Wendy Smith,174.3502801019665,Wendy,Smith,True
Cheyenne Hernandez,292.356699138373,Cheyenne,Hernandez,True
Patricia Spencer,250.66837234344882,Patricia,Spencer,True
Charles Taylor PhD,20.428883339268566,Charles,Taylor,False
Stacey Clark,59.146077513775644,Stacey,Clark,False
Megan Williams,79.75989503945006,Megan,Williams,False
Robert Lee,125.17500911383046,Robert,Lee,True
Pamela Hughes,173.04726295797866,Pamela,Hughes,True
James Davis,181.86429227797746,James,Davis,True
Tami Harper,232.1272480663956,Tami,Harper,True
Thomas Avila,162.14573543145937,Thomas,Avila,True
Darius Phillips,2.778963305846238,Darius,Phillips,False
Donald Perez,260.35330572649383,Donald,Perez,True
Elizabeth Moran,75.8015245081475,Elizabeth,Moran,False
Kristina Chapman,198.8826773979017,Kristina,Chapman,True
Jimmy Morris,133.7376894804658,Jimmy,Morris,True
Julie Hobbs,248.1671201729699,Julie,Hobbs,True
Hailey Miller,212.6344416196868,Hailey,Miller,True
Robert Elliott,31.836530442391773,Robert,Elliott,False
Kathleen Franklin,267.6104518942737,Kathleen,Franklin,True
Cassandra Smith,113.72661569309021,Cassandra,Smith,True
Stacey Montoya,30.632256753495568,Stacey,Montoya,False
Lauren Romero,64.3024169837815,Lauren,Romero,False
Hector Rivera,68.20899516843899,Hector,Rivera,False
Veronica Morris,151.12484831915822,Veronica,Morris,True
Derrick Sanders,155.17534215529273,Derrick,Sanders,True
Russell Gallagher,103.87502071083478,Russell,Gallagher,True
Cody Moore,216.23861222764216,Cody,Moore,True
Robin Ramsey,158.67190699606198,Robin,Ramsey,True
Heather Shelton,205.94706785705586,Heather,Shelton,True
Lindsay Zuniga,83.86393913302406,Lindsay,Zuniga,False
Mark Wells,14.977647650964386,Mark,Wells,False
Adam Jones,5.368559530633654,Adam,Jones,False
Gerald Gonzales,40.93851843296597,Gerald,Gonzales,False
Christopher Perez,273.7105101980069,Christopher,Perez,True
Justin Thornton,4.125420062097551,Justin,Thornton,False
Miss Lauren Solis,241.17229029844745,Miss,Lauren,True
Michelle Kidd,2.7406523837009256,Michelle,Kidd,False
Michael Shannon,16.995767518187865,Michael,Shannon,False
Matthew Murphy,73.0263524416383,Matthew,Murphy,False
Sheila Garcia,296.1911545862185,Sheila,Garcia,True
Rebecca Rogers,44.743905542174794,Rebecca,Rogers,False
Dana Tran,222.6750233016547,Dana,Tran,True
Elizabeth Lee,208.13873035105962,Elizabeth,Lee,True
Jessica Arroyo,44.74215675689375,Jessica,Arroyo,False
Isaac Wright,196.50538637726,Isaac,Wright,True
Jennifer Evans,130.87148566503404,Jennifer,Evans,True
Martha Mahoney,261.9871909827111,Martha,Mahoney,True
Daniel Shelton,223.4015940557637,Daniel,Shelton,True
Jacqueline Sandoval,108.11889625722077,Jacqueline,Sandoval,True
Yvette Gonzales,240.173111183782,Yvette,Gonzales,True
Sherry Randolph,267.3584463445881,Sherry,Randolph,True
Nicholas Vincent,267.96321470051186,Nicholas,Vincent,True
Nicole Banks,84.13883685144123,Nicole,Banks,False
Caleb Zuniga,65.37221198767371,Caleb,Zuniga,False
Kathryn Mckinney,42.2838642584548,Kathryn,Mckinney,False
Kaylee Griffin,91.7223631410476,Kaylee,Griffin,False
Raymond Yu,162.85736740339001,Raymond,Yu,True
Stephen Hill,156.0160199597977,Stephen,Hill,True
Ryan Young,145.2495609984626,Ryan,Young,True
Kevin Turner,274.20530682676673,Kevin,Turner,True
Scott Bonilla,232.65874092908518,Scott,Bonilla,True
Scott Smith,21.084655887074693,Scott,Smith,False
Jill George,217.45235784716684,Jill,George,True
Anthony Odonnell,25.685691522844486,Anthony,Odonnell,False
Kenneth Walton,94.96351689369742,Kenneth,Walton,False
Tammy Dixon,71.23764253958264,Tammy,Dixon,False
Mary Herring,85.52552465164453,Mary,Herring,False
David Harris,99.86362816665005,David,Harris,False
Holly Jenkins,232.84984682642602,Holly,Jenkins,True
Kristen Hall,271.03830758023025,Kristen,Hall,True
Vanessa Hernandez,240.83562770955402,Vanessa,Hernandez,True
Lindsey Baker,215.38452080526642,Lindsey,Baker,True
Jessica Cooper,271.59106570119013,Jessica,Cooper,True
Daniel Garcia,54.38186781470471,Daniel,Garcia,False
Brandon Proctor,244.5859382922681,Brandon,Proctor,True
Ray Moore,81.09489321196062,Ray,Moore,False
Thomas Hughes,274.8197698438654,Thomas,Hughes,True
Cheyenne Moreno,268.5879661585952,Cheyenne,Moreno,True
Erika Hill,268.78817346776293,Erika,Hill,True
William Wright,135.6374010694728,William,Wright,True
Joshua Hurley,163.87895798511678,Joshua,Hurley,True
Allen Luna,202.4902938550652,Allen,Luna,True
David Forbes,161.03883806247487,David,Forbes,True
Jeffrey Ross,124.97124978207162,Jeffrey,Ross,True
Yolanda Morris,6.484809774876799,Yolanda,Morris,False
Amy Webster,246.6971079849155,Amy,Webster,True
Joseph Lopez,208.55309960694308,Joseph,Lopez,True
Robert Miller,259.3830384958766,Robert,Miller,True
Courtney Lopez,187.9539026238159,Courtney,Lopez,True
Karen Harris,213.99161611305013,Karen,Harris,True
George Spencer,187.62527493861583,George,Spencer,True
Kenneth Williamson,100.04260149505484,Kenneth,Williamson,True
Eric Roberts,159.67265173858166,Eric,Roberts,True
Daniel Mckinney,91.13610820391165,Daniel,Mckinney,False
William Armstrong,26.907278767284343,William,Armstrong,False
Stephanie Rangel,63.714044679344,Stephanie,Rangel,False
Cody Nichols,34.731251179387066,Cody,Nichols,False
Charles White,171.07442617451352,Charles,White,True
Jennifer Ortiz,77.70351341222248,Jennifer,Ortiz,False
Ryan Hampton,250.65630618922265,Ryan,Hampton,True
Jacqueline Soto,297.63754100394607,Jacqueline,Soto,True
Ashley Jones,293.8852817574247,Ashley,Jones,True
Thomas Torres,66.99879268817571,Thomas,Torres,False
Bruce Browning,55.07922626688385,Bruce,Browning,False
Charles Holt,186.35820108897656,Charles,Holt,True
Matthew Rodgers,203.81212553962743,Matthew,Rodgers,True
Jeremiah Robertson,143.98527296991318,Jeremiah,Robertson,True
Jeffery Barry,49.919606372424724,Jeffery,Barry,False
Katherine Berry,214.01122862880325,Katherine,Berry,True
Zachary Holmes,146.21114653428396,Zachary,Holmes,True
Luis Peters,48.43852702194873,Luis,Peters,False
Rebecca Castillo,234.25467063237397,Rebecca,Castillo,True
Shannon Gilbert,60.985838733369974,Shannon,Gilbert,False
Jessica Parker,161.68206334073398,Jessica,Parker,True
Bradley Anderson MD,238.47957090566848,Bradley,Anderson,True
Adrian Perez,125.42237654574495,Adrian,Perez,True
Matthew Green,233.6407679806284,Matthew,Green,True
Michelle Price,61.87167057906703,Michelle,Price,False
Phillip Meyer,21.927310579299508,Phillip,Meyer,False
Amanda Brown,217.3051002023213,Amanda,Brown,True
Julie Phillips,63.55278796115379,Julie,Phillips,False
Joseph Weber,156.85197283651615,Joseph,Weber,True
Charles Mack,279.63269575018654,Charles,Mack,True
John Tucker,140.64331930814285,John,Tucker,True
Dana Wilson,77.13213302842546,Dana,Wilson,False
Henry Howard,238.77040366373728,Henry,Howard,True
William Garcia,267.77742858754283,William,Garcia,True
Matthew Miller,141.5385993477601,Matthew,Miller,True
Joseph Sanchez,138.55300266603462,Joseph,Sanchez,True
Cory Christensen,66.04292105003351,Cory,Christensen,False
Jamie Mccullough,6.663633225528133,Jamie,Mccullough,False
Jose Smith,45.2361573104811,Jose,Smith,False
Christine Andrews,95.03663927588131,Christine,Andrews,False
Justin Taylor,253.36970134554556,Justin,Taylor,True
Dylan Sanchez,258.18854390588297,Dylan,Sanchez,True
Megan Watson,231.30682028412215,Megan,Watson,True
Reginald Bell,261.18457134221046,Reginald,Bell,True
James Bell,142.18199222993167,James,Bell,True
Jennifer Cooper,220.0635402027985,Jennifer,Cooper,True
Tanya Wagner,217.9218465361921,Tanya,Wagner,True
Henry Curtis,99.23442536584088,Henry,Curtis,False
Cassandra Elliott,198.9239907039782,Cassandra,Elliott,True
Pedro Mitchell,287.8875334839508,Pedro,Mitchell,True
Ray Mccarty,68.12635075680903,Ray,Mccarty,False
Riley Gomez,63.54785954808545,Riley,Gomez,False
Shelby Price,200.61335994330173,Shelby,Price,True
Briana Marshall,101.69922539550859,Briana,Marshall,True
Melissa Clark,257.39025503792305,Melissa,Clark,True
Patrick Mays,214.0889429748941,Patrick,Mays,True
Scott Harris,67.50120024732742,Scott,Harris,False
Bonnie Franklin,198.9423224011021,Bonnie,Franklin,True
Maria Powell,37.7396312686729,Maria,Powell,False
Brian Rhodes,65.62682209885156,Brian,Rhodes,False
Ashley Morris,64.05329615167271,Ashley,Morris,False
Kenneth Holmes,245.7812689503173,Kenneth,Holmes,True
Adam Garcia,99.76367419119286,Adam,Garcia,False
Matthew Johnson,295.0335508357301,Matthew,Johnson,True
Randy Aguirre,277.14653649234384,Randy,Aguirre,True
Michael Garcia,196.21264850388374,Michael,Garcia,True
Henry Johnson Jr.,48.31608760993504,Henry,Johnson,False
Christopher Stark,193.55628484617654,Christopher,Stark,True
Scott Dodson,159.81621378728582,Scott,Dodson,True
Laura Faulkner,201.0388214172244,Laura,Faulkner,True
Joseph Patterson,91.87832506135835,Joseph,Patterson,False
Vanessa Johnson,218.50214748028267,Vanessa,Johnson,True
Joe Moody,141.93420723606755,Joe,Moody,True
Robert Kelley,101.44454970785456,Robert,Kelley,True
Justin Mack,143.44713541681386,Justin,Mack,True
Anna Gray,146.0516170066216,Anna,Gray,True
Christopher Lee,124.1347749762796,Christopher,Lee,True
Mrs. Sara Garrett,276.2620209718982,Sara,Garrett,True
Wendy Sanchez,110.36437524423737,Wendy,Sanchez,True
Dr. Maria Hall,143.93173526849822,Maria,Hall,True
Mr. James Hall,299.20618972646696,James,Hall,True
Robert Cabrera,157.1902941038569,Robert,Cabrera,True
Megan Morrison,209.556092456864,Megan,Morrison,True
Jaime Mcdaniel,130.3975176155267,Jaime,Mcdaniel,True
Joseph Williams,270.1762918534968,Joseph,Williams,True
Kevin Madden,134.16008704747568,Kevin,Madden,True
Philip Cruz,40.93604411088451,Philip,Cruz,False
Andrew Shaw,58.09674650600558,Andrew,Shaw,False
Jessica Sexton,229.6075075999453,Jessica,Sexton,True
Stephen Campos,165.81512030642634,Stephen,Campos,True
Robert Griffith,185.6829799952667,Robert,Griffith,True
Jack Jensen,153.5371396354222,Jack,Jensen,True
John Aguilar,61.542625608058955,John,Aguilar,False
Daniel Armstrong,88.31636000018726,Daniel,Armstrong,False
Jesus Meyer,152.82549776755042,Jesus,Meyer,True
Troy Butler,20.268415165002924,Troy,Butler,False
Jody Reed,94.14865648540844,Jody,Reed,False
Gloria Hartman,263.32082447346346,Gloria,Hartman,True
Melissa Mcbride,178.73074754006848,Melissa,Mcbride,True
Robert Allen,175.37997053142715,Robert,Allen,True
Phillip Evans,89.67955731343521,Phillip,Evans,False
Philip Banks,162.12917945252804,Philip,Banks,True
Janet King,96.55651683147984,Janet,King,False
Susan Donovan,81.96303152065897,Susan,Donovan,False
Michael Pierce,262.182350226251,Michael,Pierce,True
Michael Serrano,198.46360233407654,Michael,Serrano,True
Joseph Brown,242.787595274711,Joseph,Brown,True
Michael Powell,247.67356356521515,Michael,Powell,True
Richard Martin,7.049245450358787,Richard,Martin,False
Alexander Lowe,209.40320483374387,Alexander,Lowe,True
Brenda Turner,200.9909383820083,Brenda,Turner,True
Jennifer Conrad,261.4827265964519,Jennifer,Conrad,True
Catherine Kirk,82.26081801013187,Catherine,Kirk,False
Andrea Gaines,93.92499708128777,Andrea,Gaines,False
Madison Nguyen,174.9471271746722,Madison,Nguyen,True
Tony Reese,253.75614372065957,Tony,Reese,True
Terri Powell,182.08349676515184,Terri,Powell,True
David Wells,222.3863297455817,David,Wells,True
Timothy Mitchell,138.85362730755298,Timothy,Mitchell,True
Kimberly Oconnor,72.18387244085483,Kimberly,Oconnor,False
Anthony Smith,32.87198146306647,Anthony,Smith,False
Roberta Garza,299.06646631597516,Roberta,Garza,True
Terry Bennett,188.23653449199622,Terry,Bennett,True
Mrs. Tiffany Gomez,239.609761732462,Tiffany,Gomez,True
Katherine Franklin,167.7043052194012,Katherine,Franklin,True
Sherry Martin,146.09965402598635,Sherry,Martin,True
Robert Li,277.39914142629186,Robert,Li,True
Jesse Miller,80.44509225084751,Jesse,Miller,False
Kevin Jones,27.074371008034838,Kevin,Jones,False
Rhonda Young,236.00622551384816,Rhonda,Young,True
Melissa Campbell,55.11432355833181,Melissa,Campbell,False
Tony Shepherd,83.76058980011678,Tony,Shepherd,False
Sherry Gonzalez,22.17628786993465,Sherry,Gonzalez,False
Ashlee Austin,205.48212759500316,Ashlee,Austin,True
David Brown,50.89368202380531,David,Brown,False
Marc Meyer,211.88951533370403,Marc,Meyer,True
Jennifer Vega,186.30241575549283,Jennifer,Vega,True
Denise Glass,8.677582919429682,Denise,Glass,False
Emily Christian,141.73654904511278,Emily,Christian,True
Billy Knight,104.38276476194858,Billy,Knight,True
Shane Davis,298.8078166009669,Shane,Davis,True
Laura Harding,129.22456681049485,Laura,Harding,True
Zachary Payne,70.62322635838687,Zachary,Payne,False
Jeffery Leon,95.99985353810493,Jeffery,Leon,False
Jennifer Martin,114.49779981612068,Jennifer,Martin,True
Lori Zimmerman,61.189720210057345,Lori,Zimmerman,False
Katie Mcgee,14.33379012375796,Katie,Mcgee,False
Michael Parker,128.7527683530609,Michael,Parker,True
Robert Atkins,206.49714597609054,Robert,Atkins,True
Stephanie Brown,162.74167245466325,Stephanie,Brown,True
Erin Paul,120.70488617951544,Erin,Paul,True
Kristina Torres,108.84454015839529,Kristina,Torres,True
Aaron Wilson,2.9203508666931444,Aaron,Wilson,False
Timothy Scott,160.55948491732133,Timothy,Scott,True
Ronald Carter,26.52817673639082,Ronald,Carter,False
Catherine Smith,234.5114417816127,Catherine,Smith,True
Mrs. Catherine Rivers,257.1654920575633,Catherine,Rivers,True
Cynthia White,93.34235895413201,Cynthia,White,False
Shawn Rojas,81.57088665022661,Shawn,Rojas,False
Evan Bradford,83.8997669064757,Evan,Bradford,False
Samuel Lee,154.39020242846385,Samuel,Lee,True
John Leon,54.79013645402937,John,Leon,False
Karen Lopez,254.4003271613214,Karen,Lopez,True
Rebekah Jackson,190.9267066969047,Rebekah,Jackson,True
Melissa Hogan,46.10846637801488,Melissa,Hogan,False
Megan Wilson,201.00544571907608,Megan,Wilson,True
Justin Roberts,283.29803598739437,Justin,Roberts,True
Ashley Fernandez,11.748577460346198,Ashley,Fernandez,False
Terry Oliver,124.2895414138607,Terry,Oliver,True
Jennifer Weaver,268.8554923265813,Jennifer,Weaver,True
Mr. Timothy Ortega,130.63417759122964,Timothy,Ortega,True
Brittany Ellison,94.13570816135356,Brittany,Ellison,False
Aaron Clark,208.94559447957192,Aaron,Clark,True
Michael Johnson,85.65642789747993,Michael,Johnson,False
Heather Jones,13.513713240766076,Heather,Jones,False
Carly Estrada,40.281530321195596,Carly,Estrada,False
Alexandra Hopkins,177.9806382750201,Alexandra,Hopkins,True
Brittany Short,85.20352704632059,Brittany,Short,False
Julie Hopkins,79.71809542515821,Julie,Hopkins,False
Crystal Long,149.1990641366001,Crystal,Long,True
Jack Jackson,223.7550096329621,Jack,Jackson,True
Amber Smith,61.89790398905274,Amber,Smith,False
Christina Cross,103.00888771663564,Christina,Cross,True
Tina Dickerson,99.81087944987794,Tina,Dickerson,False
Chase Chavez,287.6513195826542,Chase,Chavez,True
Shelby Williams,93.42547174583821,Shelby,Williams,False
Leonard Hamilton,272.72827125265025,Leonard,Hamilton,True
Shannon Jones,286.7396248030558,Shannon,Jones,True
David Goodwin,58.16029636221013,David,Goodwin,False
Stephen Blankenship,162.16213803536746,Stephen,Blankenship,True
Jacqueline Stanton,100.06492728795187,Jacqueline,Stanton,True
Allison Callahan,53.809199098511115,Allison,Callahan,False
Kathy Phillips,233.3417035264088,Kathy,Phillips,True
Frank Schaefer,196.76916599761194,Frank,Schaefer,True
Stephanie Ross,79.77912379422621,Stephanie,Ross,False
Donald Norman,89.27507757786489,Donald,Norman,False
Mitchell Fleming,282.85579534962926,Mitchell,Fleming,True
Derek Romero,4.5966356301380245,Derek,Romero,False
Danny Simmons,179.6409100447157,Danny,Simmons,True
Beth Hall,172.28431566814197,Beth,Hall,True
Monica Clark,33.09034020825179,Monica,Clark,False
Michael Rodriguez,63.48660679290726,Michael,Rodriguez,False
Emily Davis,211.91248766768746,Emily,Davis,True
Samantha Arnold,185.75558963797923,Samantha,Arnold,True
Adam Davidson,228.7728018045069,Adam,Davidson,True
Kristen Wallace,250.58514887415825,Kristen,Wallace,True
Michael Johnson,8.605437260571701,Michael,Johnson,False
Richard Flores,209.8307087229992,Richard,Flores,True
Nicole Page,32.886648166954195,Nicole,Page,False
Anna Crawford,14.406371339606887,Anna,Crawford,False
David Stokes,244.92855269662564,David,Stokes,True
Jennifer Jimenez,47.75611762868074,Jennifer,Jimenez,False
John Howell,76.48623699870481,John,Howell,False
Lacey Cochran,30.259414361530908,Lacey,Cochran,False
Jessica Burns,145.1245560389618,Jessica,Burns,True
Matthew Blevins,111.05379832515705,Matthew,Blevins,True
Sabrina Young,271.5746573780903,Sabrina,Young,True
Ricardo Brown,56.608749588285065,Ricardo,Brown,False
Wesley Combs,79.21210069958859,Wesley,Combs,False
Heather Conley,291.41645285534247,Heather,Conley,True
Lauren Chen,154.68251961671103,Lauren,Chen,True
Penny Lopez,96.17771944278758,Penny,Lopez,False
Kristin Baker,176.23359152404026,Kristin,Baker,True
Jacqueline Wilson,9.748399325564627,Jacqueline,Wilson,False
Becky Robinson,78.28943447854047,Becky,Robinson,False
Greg Hendrix,72.58665856866223,Greg,Hendrix,False
Brandon Erickson,190.5016699818494,Brandon,Erickson,True
Theresa Ross,225.87634129850127,Theresa,Ross,True
Julian Nguyen,70.10459870380306,Julian,Nguyen,False
Charles Shields,148.17371119745061,Charles,Shields,True
Adriana Perez,263.28042856238534,Adriana,Perez,True
Melissa Jackson,138.63050713364458,Melissa,Jackson,True
William Ortiz,118.71032551403209,William,Ortiz,True
Mark Johnson,84.66164961777422,Mark,Johnson,False
Troy Phillips,152.80774527088258,Troy,Phillips,True
Sarah Porter,151.49167740160755,Sarah,Porter,True
Mark Scott,157.07078893512346,Mark,Scott,True
Joseph Sullivan,30.403336920524648,Joseph,Sullivan,False
Andrew Ryan,11.764055181365139,Andrew,Ryan,False
Paula Dixon,160.4543883639536,Paula,Dixon,True
Dr. Emily Hernandez,142.53856558080716,Emily,Hernandez,True
Donald Jimenez,77.56219827544322,Donald,Jimenez,False
Mr. William Parker,180.1897032176247,William,Parker,True
Austin Stevens,261.4254097159759,Austin,Stevens,True
Heather Rogers,284.2213807908847,Heather,Rogers,True
Christopher Cline,46.3024839956452,Christopher,Cline,False
Victoria Lawson,122.35891490988213,Victoria,Lawson,True
James Cordova,8.083382542177063,James,Cordova,False
Denise Smith,39.92037881399121,Denise,Smith,False
Amanda Myers,163.22760796462543,Amanda,Myers,True
Johnny Mooney,60.14068017489964,Johnny,Mooney,False
Corey Spencer,105.76028353001585,Corey,Spencer,True
Jacqueline Davis,131.11546330861378,Jacqueline,Davis,True
Kayla Davis,183.984267682116,Kayla,Davis,True
Bradley Poole,243.47635217621703,Bradley,Poole,True
William Pierce,19.75726552734421,William,Pierce,False
Brianna Berg,17.09691768671664,Brianna,Berg,False
Jimmy Fischer,119.70599144535446,Jimmy,Fischer,True
Frances Harris,93.44480228260508,Frances,Harris,False
Kenneth Benton,197.47445169708482,Kenneth,Benton,True
Christopher Newman,275.36264371705545,Christopher,Newman,True
Rebecca Jackson,38.463858853677564,Rebecca,Jackson,False
Veronica Bradshaw,242.93062426675652,Veronica,Bradshaw,True
Catherine Allen,80.67176092074094,Catherine,Allen,False
Michael Martinez,265.9842207556236,Michael,Martinez,True
Andrea Carrillo,212.87497161209362,Andrea,Carrillo,True
Kelly Bailey,167.20194372318718,Kelly,Bailey,True
Kerry Byrd,61.23826658451953,Kerry,Byrd,False
Gregory Lambert,132.02331692834147,Gregory,Lambert,True
Dale Anderson,293.0530444891558,Dale,Anderson,True
Jacob Sherman,152.47840191289654,Jacob,Sherman,True
Samantha Sullivan,232.99669728964463,Samantha,Sullivan,True
David Webb,253.99474946948018,David,Webb,True
Tonya Green,5.382315323118068,Tonya,Green,False
Alexis Lane,40.17462464913935,Alexis,Lane,False
Joyce Cannon,19.794079410934074,Joyce,Cannon,False
Anne Ray,151.72909722974282,Anne,Ray,True
Karen Williams,253.27863515309195,Karen,Williams,True
Dr. Paul Jones,276.31718694134184,Paul,Jones,True
Sheena Krause,45.02320090707473,Sheena,Krause,False
Luis Wallace,32.607759442666605,Luis,Wallace,False
Robert Shepherd,219.2393956486472,Robert,Shepherd,True
Robert Scott,20.97898648783536,Robert,Scott,False
Danielle Tran,28.528715701150123,Danielle,Tran,False
Carlos Johnson,237.29786644704814,Carlos,Johnson,True
Crystal Hansen,251.50272510417076,Crystal,Hansen,True
Judy Schneider,182.75667366431037,Judy,Schneider,True
Jeff Freeman,19.395908794034018,Jeff,Freeman,False
Crystal Brady,70.87387042852126,Crystal,Brady,False
Samantha Henson,157.55594480378662,Samantha,Henson,True
Daniel Sims,16.160349960224018,Daniel,Sims,False
Connie Day,226.1087176553655,Connie,Day,True
Dylan Lee,281.30293914861994,Dylan,Lee,True
Christian Lee,227.98871861634632,Christian,Lee,True
Deanna Stephens,279.29919099217767,Deanna,Stephens,True
David Perry,208.47676830030707,David,Perry,True
Charles Villegas,294.32138088001216,Charles,Villegas,True
Sharon Clark,14.748888156344965,Sharon,Clark,False
Christina Sanders,121.2337996275508,Christina,Sanders,True
Jeffrey Hinton,74.66513984390673,Jeffrey,Hinton,False
Gina Harris,110.5970448504888,Gina,Harris,True
Alex Tapia,51.340467160780236,Alex,Tapia,False
Justin White,155.16161940699155,Justin,White,True
Jacob Woods,66.6608228334356,Jacob,Woods,False
Rachel Browning,136.84466486514646,Rachel,Browning,True
Marissa Jones,270.369969950092,Marissa,Jones,True
Sean Watson,118.74408333568985,Sean,Watson,True
Elijah Roy,22.359897570165952,Elijah,Roy,False
Stephanie Oneal,237.34840828080087,Stephanie,Oneal,True
Stephanie Maldonado,204.15312723577733,Stephanie,Maldonado,True
Jay Williams,79.9430812713618,Jay,Williams,False
Jeffery Rodriguez,140.57244631722816,Jeffery,Rodriguez,True
Margaret Guzman,144.9516578449508,Margaret,Guzman,True
